question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
習う,ならう,"배우다, 익히다",to learn,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
並ぶ,ならぶ,"늘어서다, 한 줄로 서다","to line up, to stand in a line (v.i.)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
並べる,ならべる,"나열하다, 늘어놓다, 나란히 세우다",to put (things) side by side; to line up,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
なる,なる,"되다, 이루어지다, 열리다",to become,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
何～,なん～,무엇,what sort of ~,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
二,に,"둘, 이, 두",two,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
にぎやか,にぎやか,"활기참, 흥청거림, 번화함","bustling, busy",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
肉,にく,"고기, 살",meat,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
西,にし,"서쪽, 서",west,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～日,～にち,"일, 해, 날","~ day of the month, for ~ days",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
日曜日,にちようび,"일요일, 주일",Sunday,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
荷物,にもつ,"짐, 객실 수화물",luggage; baggage,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ニュース,ニュース,"뉴스, 소식",news,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
庭,にわ,"정원, 뜰, 마당",garden,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
脱ぐ,ぬぐ,"벗다, 미끄럼분리",to take off (clothes),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
温い,ぬるい,"미지근하다, 미적지근하다",lukewarm,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ネクタイ,ネクタイ,넥타이,"tie, necktie",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
猫,ねこ,고양이,cat,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
寝る,ねる,"자다, 눕다",to sleep; to go to sleep; to go to bed,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～年,～ねん,"년, 해, 나이",~ years,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ノート,ノート,"노트, 공책, 노트북형",notebook,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
登る,のぼる,"오르다, 올라가다",to climb,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
飲み物,のみもの,"음료, 음료수","drink, beverage",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
飲む,のむ,마시다,to drink,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
乗る,のる,"실리다, 여세를 몰다, 타다","to get on, to ride in, to board",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
歯,は,"이빨, 이, 치아",tooth,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
パーティー,パーティー,파티,a party,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
はい,はい,"네, 재, 폐",yes,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～杯,～はい,잔,counter for cupfuls,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
灰皿,はいざら,"재떨이, 재접시, 애시 트래이",ashtray,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
入る,はいる,"들다, 들어오다, 들어가다","to enter, to contain, to hold",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
葉書,はがき,엽서,postcard,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
はく,はく,"입다, 신다, 쓸다",to put on (items below your waist),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
箱,はこ,"상자, 함, 갑",box,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
橋,はし,다리,bridge,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
箸,はし,젓가락,chopsticks,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
始まる,はじまる,"시작하다, 시작되다, 비롯되다",(something) begins,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
初め; 始め,はじめ,"처음, 시작, 최초","beginning, start",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
初めて,はじめて,"처음으로, 처음, 비로소",for the first time,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
走る,はしる,"달리다, 뛰다",to run,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
バス,バス,버스,bus; bath; bass,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
バター,バター,"버터, 버흐, 뵈르",butter,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
二十歳,はたち,스무 살,20 years old,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
働く,はたらく,일하다,to work,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
八,はち,"여덟, 팔",eight,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
二十日,はつか,20일,"twenty days, twentieth (day of the month)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
花,はな,꽃,flower,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
鼻,はな,코,nose,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
話,はなし,"이야기, 얘기, 소리","talk (chat), story",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
話す,はなす,"이야기하다, 말하다, 육성연설하다",to speak,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
母,はは,어머니,(my) mother,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
早い,はやい,"이르다, 빠르다",early,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
速い,はやい,빠르다,"fast, quick",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
春,はる,봄,spring,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
貼る,はる,"붙이다, 바르다",to post; to paste; to attach,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
晴れ,はれ,"맑음, 갬",clear (sunny) weather,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
晴れる,はれる,"개다, 풀리다",to be sunny,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
半,はん,반,"half (e.g., にじはん | half-past two)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
晩,ばん,밤,evening,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～番,～ばん,"번, 차례",~st; ~th best,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
パン,パン,"빵, 빵


반",bread,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ハンカチ,ハンカチ,손수건,handkerchief,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
番号,ばんごう,"번호, 원주율","number, series of digits",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
晩御飯,ばんごはん,저녁 식사,"dinner, evening meal",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
半分,はんぶん,"절반, 반",half,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
東,ひがし,"동쪽, 동",east,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～匹,～ひき,마리,counter for small animals,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
引く,ひく,"끌다, 이끌다, 긋다","to pull, to draw; subtract",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
弾く,ひく,"악기를 켜다, 연주하다, 튀기다",to play (a string instrument or piano),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
低い,ひくい,낮다,"short, low",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
飛行機,ひこうき,비행기,airplane,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
左,ひだり,왼쪽,left hand side,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
人,ひと,"사람, 인, 이","man, person",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
一つ,ひとつ,"하나, 한 살",one thing,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
一月,ひとつき,한 달,one month,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
一人,ひとり,"한 사람, 혼자",one person,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
暇,ひま,"틈, 여가, 짬","free time, leisure",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
百,ひゃく,백,hundred,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
病院,びょういん,"병원, 부쳐숍",hospital,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
病気,びょうき,병,illness; sickness,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
平仮名,ひらがな,"히라가나, 한자",hiragana,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
昼,ひる,"낮, 대낮","noon, daytime",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
昼御飯,ひるごはん,점심,"lunch, midday meal",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
広い,ひろい,넓다,spacious; wide; broad,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
フィルム,フィルム,필름,film (roll of),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
封筒,ふうとう,"봉투, 봉지",envelope,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
プール,プール,"수영장, 풀장, 수영풀",swimming pool,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
フォーク,フォーク,포크,fork,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
吹く,ふく,불다,"to blow (wind, etc.)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
服,ふく,옷,clothes,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
二つ,ふたつ,"두개, 둘, 두 살",two things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
豚肉,ぶたにく,돼지고기,pork,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
二人,ふたり,두사람,two people,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
二日,ふつか,"이틀, 이 일",two days; second day of the month,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
太い,ふとい,굵다,"fat, thick",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
冬,ふゆ,겨울,winter,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
降る,ふる,"내리다, 오다","to precipitate, to fall (e.g., rain, snow, etc.)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
古い,ふるい,"오래되다, 낡다, 헐다","old (in reference to objects, not people), aged, ancient",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～分,～ふん,"분, 푼",~ minutes,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
文章,ぶんしょう,"문장, 글, 문","sentence, text",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ページ,ページ,"페이지, 쪽",a page,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
下手,へた,"서투름, 어설픔","unskillful, poor",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ベッド,ベッド,"침대, 층상메디어",bed,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ペット,ペット,애완동물,pet,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
部屋,へや,방,a room,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
辺,へん,"근처, 변, 부근","area, vicinity",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ペン,ペン,펜,pen,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
勉強,べんきょう (する),"공부, 경험, 할인",study,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
便利,べんり,편리,"convenient, handy",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
帽子,ぼうし,모자,hat; cap,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ボールペン,ボールペン,"볼펜, 공못끝, 원주필",ball-point pen,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ポケット,ポケット,"주머니, 호주머니",pocket,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
欲しい,ほしい,"원하다, 갖고 싶다, 탐나다","to want, in need of",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ポスト,ポスト,"포스트, 우체통, 우편함","mailbox; post, position",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
細い,ほそい,"가늘다, 좁다","thin, slender, fine",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ボタン,ボタン,"버튼, 단추, 국약",button,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ホテル,ホテル,"호텔, 프로젝트 개발",hotel,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
本,ほん,"책상, 책",book,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～本,～ほん,"책상, 책",counter for long cylindrical things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
本棚,ほんだな,책장,bookshelf,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
本当,ほんとう,"정말, 참, 진짜","real, true",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～枚,～まい,"장, 매",counter for flat things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
毎朝,まいあさ,"매일 아침, 아침마다",every morning,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
毎月,まいげつ; まいつき,"매월, 매달, 달마다","every month, monthly",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
毎週,まいしゅう,매주,every week,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
毎日,まいにち,"매일, 날마다, 당좌의",every day,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
毎年,まいねん; まいとし,"매년, 해마다","every year, yearly, annually",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
毎晩,まいばん,"매일 밤, 밤마다",every night,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
前,まえ,"앞, 전","before, in front",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～前,～まえ,"앞, 전",in front of ~,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
曲る,まがる,곡을 돌리다,"to turn, to bend",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
まずい,まずい,"맛이 없다, 서투르다, 난처하다","terrible (in reference to food), unappetizing, unpleasant (taste)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
また,また,"다음, 또, 또한",and; furthermore,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
まだ,まだ,"아직, 아직도, 채","yet, still, besides",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
町,まち,"거리, 마을, 동네",town; city,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
待つ,まつ,"가지다, 기다리다",to wait,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
まっすぐ,まっすぐ,"똑바름, 곧음, 정직함","straight (ahead), direct",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
マッチ,マッチ,"매치, 성냥, 경기",match,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
窓,まど,"창문, 창",window,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
丸い; 円い,まるい,"둥글다, 동그랗다","round, circular",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
万,まん,만,ten thousand,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
万年筆,まんねんひつ,만년필,fountain pen,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
磨く,みがく,"닦다, 갈다",to brush (teeth); to polish,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
右,みぎ,오른쪽,right hand side,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
短い,みじかい,짧다,short (length),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
水,みず,물,water,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
店,みせ,"가게, 점, 집","store, shop",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
見せる,みせる,"보이다, 뵈다, 쇼우케이스","to show, to display",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
道,みち,"길, 거리, 도","road, street; way, directions",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
三日,みっか,"사흘, 삼 일","three days, third day of the month",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
三つ,みっつ,"셋, 세 살",three things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
緑,みどり,"녹색, 초록, 초록빛",green,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
皆さん,みなさん,여러분,"all of you, everyone",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
南,みなみ,"남쪽, 남",South,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
耳,みみ,귀,ear,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
見る,みる,"보다, 살피다","to see, to look",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
みんな,みんな,"모두, 여러분","all, everyone, everybody",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
六日,むいか,"엿새, 육 일",six days; sixth day of month,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
向こう,むこう,"저쪽, 건너, 건너편","beyond, over there",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
難しい,むずかしい,"어려운, 어렵다, 힘들다",difficult,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
六つ,むっつ,"여섯, 여섯 살",six things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
村,むら,"마을, 시골, 촌",village,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
目,め,눈,eye(s),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
メートル,メートル,미터,meter,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
眼鏡,めがね,"안경, 안경눈무늬, 단안경",eye glasses,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
もう,もう,"더, 벌써, 이미",already; again; more,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
木曜日,もくようび,목요일,Thursday,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
もしもし,もしもし,여보세요.,Hello? (used on the phone),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
持つ,もつ,"가지다, 들다, 갖다","to hold, to carry; to possess",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
もっと,もっと,"더욱, 더, 더더욱",more,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
物,もの,"물건, 것, 거",thing (concrete object),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
門,もん,문,gate,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
問題,もんだい,문제,a problem,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
～屋,～や,건물,~ shop,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
八百屋,やおや,"야채 장수, 채소 가게, 청과물 가게",greengrocer,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
野菜,やさい,"야채, 채소, 녹변육",vegetable,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
易しい,やさしい,쉽다,"easy, plain, simple",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
安い,やすい,"싸다, 값싸다",inexpensive; cheap (things),2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
休み,やすみ,"휴식, 쉬는 시간, 휴일",holiday; day off; absence,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
休む,やすむ,"쉬다, 놀다","to rest, to have a break, to get time off",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
八つ,やっつ,"여덟, 여덟 살",eight things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
山,やま,산,mountain,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
やる,やる,할게,"to do; to give (to pets, parents, siblings, etc.)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
夕方,ゆうがた,"저녁, 저녁때, 포유돈균일화","late afternoon (typically just before dinner time), evening",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
夕飯,ゆうはん,"저녁, 저녁밥","dinner, supper, evening meal",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
郵便局,ゆうびんきょく,"우체국, 전자우체국, 우편관서",post office,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
昨夜,ゆうべ,"어젯밤, 어제 저녁, 엊저녁",last night,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
有名,ゆうめい,"유명, 주지의, 유명한",famous,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
雪,ゆき,눈,snow,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ゆっくりと,ゆっくりと,"천천히, 느긋하게, 충분히","slowly, at ease",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
八日,ようか,"여드렛날, 팔 일",eight days; eighth day of the month,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
洋服,ようふく,"양복, 옷",Western-style clothes,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
よく,よく,"잘, 자주, 곧잘","frequently, often (much); well, skillfully",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
横,よこ,"옆, 곁, 가로",beside; side; width,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
四日,よっか,"나흘, 사 일",four days; fourth day of the month,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
四つ,よっつ,"넷째, 넷, 네 살",four things,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
呼ぶ,よぶ,"부르다, 외치다",to call (one's name); to invite,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
読む,よむ,읽다,to read,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
夜,よる,밤,"evening, night",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
弱い,よわい,약하다,weak,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
来月,らいげつ,"다음 달, 내달, 래월의",next month,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
来週,らいしゅう,"다음 주, 내주",next week,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
来年,らいねん,"내년, 다음 해",next year,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ラジオ,ラジオ,라디오,radio,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ラジオカセ,ラジオカセ,라디오카세,radio cassette player,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
りっぱ,りっぱ,"훌륭함, 더할 나위 없음, 흡족함","splendid, fine",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
留学生,りゅうがくせい,유학생,international student,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
両親,りょうしん,"부모님, 부모","parents (lit., both parents)",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
料理,りょうり,"요리, 음식, 세트아웃",cooking; cuisine,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
旅行,りょこう,여행,"travel, trip",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
零,れい,영,"zero, nought",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
冷蔵庫,れいぞうこ,냉장고,refrigerator,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
レコード,レコード,"기록, 음반, 레코드",record,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
レストラン,レストラン,레스토랑,restaurant,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
練習,れんしゅう (する),"연습, 공전해처리, 기업개선작업",(to) practice,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
廊下,ろうか,"복도, 연락통로, 통행로",corridor,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
六,ろく,"육, 여섯",six,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
ワイシャツ,ワイシャツ,와이셔츠,"shirt (lit: white shirt), business shirt",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
若い,わかい,젊다,young,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
分かる,わかる,"알다, 알아듣다",to understand,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
忘れる,わすれる,잊다,to forget,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
私,わたし,"나, 저, 내","I, myself",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
渡す,わたす,"건네주다, 넘기다, 내주다",to hand (something) over (v.t.); to get across,2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
渡る,わたる,"건너다, 건너가다, 건너오다","to cross over, to go across",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
悪い,わるい,"나쁘다, 못되다","bad, sinful; inferior",2.5,12,2026-02-03 14:42:40,2026-02-03 14:42:40
