question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
連合,れんごう,연합,"union, alliance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
レンズ,レンズ,"렌즈, 광학 렌즈, 사진기렌즈",lens,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ろうそく,ろうそく,"양초, 초",candle,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ローマ字,ローマじ,"로마자, 영자","romanization, Roman letters (alphabet)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
録音,ろくおん,"녹음, 녹취, 록음",(audio) recording,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ロッカー,ロッカー,"락커, 로커, 사물 함",locker,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ロビー,ロビー,로비,lobby,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～論,～ろん,"이론, 의견",theory,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
論ずる,ろんずる,논하다,"to argue, to discuss",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
和～,わ～,"화목, 일본식, 화",Japanese style,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～羽,～わ,"날개, 깃털, 새털",counter for rabbits; birds,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
和英,わえい,일영,Japanese-English,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
我～,わが～,나,our ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
若々しい,わかわかしい,"싱싱한, 젊은, 아주 젊다","youthful, young",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
詫びる,わびる,"사과하다, 사죄하다",to apologize,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
和服,わふく,일본 옷,Japanese clothes,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
割合に,わりあいに,"비교적, -치고는","relatively, comparatively",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
割算,わりざん,눈금사이,division (math),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
割と,わりと,비교적,"relatively, comparatively",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
割引,わりびき,할인,discount,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ワンピース,ワンピース,원피스,one-piece dress,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
アイデア; アイディア,アイデア; アイディア,아이디어,idea,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
あいまい,あいまい,"애매함, 애매","vague, ambiguous",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
扇ぐ,あおぐ,"부치다, 부채질하다","to fan, to flap",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
青白い,あおじろい,"얼굴빛이 핏기가 없다, 창백하다, 해쓱하다",pale,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
呆れる,あきれる,"기가 막히다, 어이없다, 기막히다","to be shocked, to be appalled",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
アクセント,アクセント,악센트,accent,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
あくび,あくび,하품,yawn,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
飽くまで,あくまで,어디까지나,"to the end, to the last, stubbornly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
明くる～,あくる～,다음의,"next, following",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
明け方,あけがた,새벽,dawn,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
憧れる,あこがれる,동경하다,"to long for, to yearn after",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
朝寝坊,あさねぼう,늦잠,"oversleeping, late riser",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
足跡,あしあと,"발자국, 업적",footprint,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
足元,あしもと,"발밑, 주변",at one's feet,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
味わう,あじわう,맛보다,"to taste, to savor",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
あちらこちら,あちらこちら,"여기저기, 곳곳",here and there,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
厚かましい,あつかましい,뻔뻔하다,"impudent, shameless,",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
圧縮,あっしゅく,압축,"compression, condensation, pressure",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
宛名,あてな,"수신인명, 주소 성명","address, direction",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
当てはまる,あてはまる,"꼭 들어맞다, 들어맞다, 유효하다","to be applicable, to come under (a category)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
当てはめる,あてはめる,적용시키다,"to apply, to adapt",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
暴れる,あばれる,날뛰다,"to act violently, to rage",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
あぶる,あぶる,"그슬리다, 굽다","to scorch, to roast",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
あふれる,あふれる,"넘치다, 넘다","to flood, to overflow",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
雨戸,あまど,"덧문, 내후성덧문, 겹문",sliding storm door,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
甘やかす,あまやかす,"응석을 받아 주다, 응석받이로 기르다","to pamper, to spoil",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
余る,あまる,"남다, 넘치다","to be left over, to be in excess",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
編み物,あみもの,"뜨개질, 편물",knitting,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
編む,あむ,"짜다, 뜨다",to knit,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
危うい,あやうい,"위태롭다, 위험하다","dangerous, critical",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
怪しい,あやしい,"수상하다, 의심스럽다","suspicious, dubious, doubtful",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
荒い,あらい,"거칠다, 사납다","rough, rude, wild",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
粗い,あらい,"거칠다, 굵다","coarse, rough",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
粗筋,あらすじ,줄거리,"outline, synopsis",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
改めて,あらためて,"새삼스럽게, 새로이, 새롭게 다시","another time, again",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
改める,あらためる,"고치다, 개선하다","to change, to reform, to revise",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
有難い,ありがたい,"감사하다, 고맙다","grateful, thankful, appreciated",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
あれこれ,あれこれ,"이것저것, 이런저런, 이리저리","one thing or another, this and that",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
荒れる,あれる,거칠어지다,"to be stormy, to be rough, to be ruined",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
慌ただしい,あわただしい,"분주하다, 어수선하다","busy, hurried",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
安易,あんい,안이,easy-going,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
アンテナ,アンテナ,"안테나, 무선 안테나, 가공전선",antenna,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～位,～い,"지위, 품격, 자리",~th place,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
言い出す,いいだす,"말을 꺼내다, 말을 시작하다, 처음으로 말하다","to start talking, to suggest",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
言い付ける,いいつける,"고자질하다, 일러바치다","to tell, to order",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
意義,いぎ,의의,"meaning, significance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
生き生き,いきいき,싱싱한 모양,"vividly, lively",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
いきなり,いきなり,"갑자기, 느닷없이",all of a sudden,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
幾～,いく～,가다,several ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
育児,いくじ,"육아, 자녀양육, 아동간호","childcare, nursing",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
幾分,いくぶん,"일부분, 어느 정도, 일부",somewhat,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
生け花,いけばな,꽃꽂이,flower arrangement,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
以後,いご,이후,after this; from now on; hereafter,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
以降,いこう,이후,"on and after, hereafter",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
イコール,イコール,"등호, 같음",equal,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
勇ましい,いさましい,"용감하다, 활발하다","brave, valiant",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
衣食住,いしょくじゅう,의식주,"food, clothing and shelter",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～いち (にほんいち),～いち (にほんいち),"일, 한, 하나",No. 1 ~ (in),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
いちいち,いちいち,"일일이, 빠짐없이","one by one, separately",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一応,いちおう,"일단, 우선","tentatively, for the time being",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一段と,いちだんと,"한층, 더욱","by far, greater",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一流,いちりゅう,일류,"first class, leading",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一昨日,いっさくじつ,"엊그제, 그저께",day before yesterday,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一昨年,いっさくねん,재작년,year before last,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一斉,いっせい,일제,"simultaneous, all at once",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一旦,いったん,일단,"once, for a moment",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
一定,いってい,일정,"fixed, settled, regular",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
行っていらっしゃい,いっていらっしゃい,잘 다녀오세요,"have a nice day, see you",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
行ってらっしゃい,いってらっしゃい,다녀오세요,"have a nice day, see you",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
いってまいります,いってまいります,다녀오겠습니다,"(Lit.) I'll go and come back, 'I'm going, see you later'",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
いってきます,いってきます,다녀올게요,"(Lit.) I'll go and come back, 'I'm going, see you later'",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
移転,いてん,이전,"moving, transfer",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
井戸,いど,우물,water well,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
緯度,いど,위도,latitude (navigation),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
威張る,いばる,"뽐내다, 뻐기다, 으스대다","to be proud, to swagger",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
嫌がる,いやがる,"싫어하다, 질색하다","reluctant, to dislike",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
いよいよ,いよいよ,"드디어, 점점","more and more, increasingly, at last",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
煎る,いる,"필요하다, 있다",to roast,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
炒る,いる,볶다,"to parch, to roast",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
入れ物,いれもの,용기,"container, case",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
インキ,インキ,"잉크, 인쇄용 잉크, 인쇄 잉크",ink,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
引力,いんりょく,"인력, 부착역, 끌힘",gravity,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ウーマン,ウーマン,우먼,woman,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ウール,ウール,"울, 외르현",wool,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ウエートレス,ウエートレス,"웨이트리스, 여자 종업원",waitress,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
植木,うえき,"정원수, 분재","garden shrubs, trees, potted plant",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
飢える,うえる,굶다,to starve,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
浮ぶ,うかぶ,"떠오르다, 뜨다","to float, to rise to surface, to come to mind",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
浮かべる,うかべる,"떠올리다, 띄우다",to float; to express,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
浮く,うく,"뜨다, 들뜨다",to float,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
承る,うけたまわる,"삼가 듣다, 삼가 받다, 맡다","(humble) to hear, to be told, to know",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
受取,うけとり,"받음, 수취함",receipt,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
受け持つ,うけもつ,"맡다, 담당하다",to take (be in) charge of,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
薄暗い,うすぐらい,"어둑어둑하다, 침침하다, 어슴푸레하다","dim, gloomy",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
薄める,うすめる,"묽게 하다, 엷게 하다, 희석시키다","to dilute, to water down",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
打合せ,うちあわせ,"협의, 미리 상의함","business meeting, previous arrangement",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
打ち消す,うちけす,"부정하다, 부인하다","to deny, to negate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
うどん,うどん,"우동, 일본식 가락국수",udon noodles (Japanese traditional noodles),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
うなずく,うなずく,끄덕이다,to nod,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
敬う,うやまう,"공경하다, 존경하다, 숭상하다","to show respect, to honor",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
裏返す,うらがえす,뒤집다,"to turn inside out, to turn (something) over",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
裏口,うらぐち,"뒷문, 뒷구멍, 비밀문","backdoor, rear entrance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
占う,うらなう,점치다,"to predict, to divine",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
恨み,うらみ,"원망, 한",resentment,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
恨む,うらむ,원망하다,"to curse, to feel bitter",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
羨む,うらやむ,"부러워하다, 샘하다",to envy,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
売上,うりあげ,매상,"amount sold, proceeds",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
売り切れ,うりきれ,"품절, 매진",sold-out,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
売り切れる,うりきれる,"다 팔리다, 매진되다",to be sold out,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
売行き,うれゆき,"팔리는 상태, 팔림새, 매상",sales,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
うろうろ,うろうろ,"허둥지둥, 어정어정, 갈팡질팡","loitering, aimless wandering",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
上～,うわ～,"위, 상, 겉",upper ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
運河,うんが,운하,"canal, waterway",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
うんと,うんと,"되게, 썩, 아주","a great deal, very much",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
英文,えいぶん,영문,sentence in English,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
英和,えいわ,영일 사전,"English-Japanese (e.g., dictionary)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ええと,ええと,"저, 저기","let me see, well, er...",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
液体,えきたい,액체,"liquid, fluid",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
エチケット,エチケット,"에티켓, 예의, 생활예절",etiquette,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
絵の具,えのぐ,그림물감,"colors, paints",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
エプロン,エプロン,앞치마,apron,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
偉い,えらい,"지위, 신분이 높다, 훌륭하다","great, celebrated, remarkable,",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～園,～えん,"원, 동산, 뜰",~ garden (especially man made),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
宴会,えんかい,"연회, 잔치","party, banquet",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
園芸,えんげい,원예,"horticulture, gardening",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
演劇,えんげき,"연극, 극장용의",play (theatrical),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
円周,えんしゅう,"원주, 원둘레",circumference,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
遠足,えんそく,소풍,"trip, hike, picnic",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
延長,えんちょう,연장,"extension, prolongation",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
煙突,えんとつ,"굴뚝, 굴통, 높은 굴뚝",chimney,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
御～,おん～,어,honorific ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
追いかける,おいかける,뒤쫓아 가다,to chase or run after someone,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
追い越す,おいこす,앞지르다,"to pass (e.g., car), to outdistance, to outstrip",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
オイル,オイル,"오일, 기름",oil,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
王女,おうじょ,왕녀,princess,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
応ずる,おうずる,"응하다, 답하다, 따르다","to respond, to comply with",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
応接,おうせつ,"접대, 응접",reception,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
応対,おうたい,응대,"receiving, dealing with",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
往復,おうふく,왕복,"(col) round trip, coming and going, return ticket",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
欧米,おうべい,"구미, 유럽과 미국","Europe and America, the West",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
応用,おうよう,응용,"application, put to practical use",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
電波,でんぱ,전파,electro-magnetic wave,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
テンポ,テンポ,템포,tempo,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
電流,でんりゅう,전류,electric current,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
電力,でんりょく,"전력, 전기전원, 일렉트릭 파워",electric power,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
問い合わせ,といあわせ,문의,inquiry,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～頭,～とう,"머리, 골치, 고개",counter for animals,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～等,～とう,"등, 따위","level, place",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～島,～とう,섬,kind of islands,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
銅,どう,"구리, 동",copper,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
同～,どう～,"같음, 동",same ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～道,～どう,"길, 거리, 도","kind of path, road",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
どういたしまして (かん),どういたしまして (かん),"천만에요, 천만의 말씀입니다","you are welcome, don't mention it",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
統一,とういつ,통일,"unity, consolidation, uniformity",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
同格,どうかく,동격,"the same rank, equality, apposition",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
峠,とうげ,"산마루, 고비, 고개","ridge, (mountain) pass, difficult part",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
統計,とうけい,통계,"scattering, a scatter, dispersion",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
動作,どうさ,"동작, 신체움직임, 몸동작","action, movements, motions",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
東西,とうざい,동서,"East and West, whole country",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
当日,とうじつ,"당일, 그날","appointed day, very day",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
投書,とうしょ,"투서, 투고","letter to the editor, letter from a reader, contribution",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
登場,とうじょう,등장,entry (on stage),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
どうせ,どうせ,"어차피, 이왕","anyhow, in any case, at any rate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
灯台,とうだい,"등대, 등잔 받침대, 촛대",lighthouse,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
盗難,とうなん,도난,"theft, robbery",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
当番,とうばん,당번,being on duty,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
等分,とうぶん,등분,division into equal parts,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
透明,とうめい,투명,"transparency, cleanness",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
灯油,とうゆ,등유,"lamp oil, kerosene",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
童話,どうわ,동화,fairy tale,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～通り,～とおり,"길, 통함, ~대로","in accordance with ~; following ~; ~ street, ~ avenue",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
通り掛かる,とおりかかる,"지나가다, 마침 지나가다",to happen to pass by,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
溶かす,とかす,녹이다,"to melt, to dissolve",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
尖る,とがる,"뾰족해지다, 예민해지다, 곤두세우다","to taper to a point, to become sharp",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
どきどき,どきどき,"두근두근, 울렁울렁","throb, beat (fast)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
特殊,とくしゅ,특수,"special, unique",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
特色,とくしょく,특색,"characteristic, feature",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
特定,とくてい,특정,"specific, special, particular",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
特売,とくばい,특매,special sale,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
溶け込む,とけこむ,"융화하다, 용해하다, 동화하다",to melt into; to become a part of,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
退ける,どける,"치우다, 물리치다, 격퇴하다","to dislodge, to put something out of the way",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
床の間,とこのま,"일본식 방의 상좌, 토코노마",alcove,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～ところ,～ところ,"곳, 데",about to do ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
所々,ところどころ,곳곳,"here and there, some parts (of something)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
都心,としん,도심,heart (of city),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
戸棚,とだな,"찬장, 장","cupboard, cabinet",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
とっくに,とっくに,"벌써, 진작","long ago, already, a long time ago",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
どっと,どっと,"와, 우르르, 왈칵",suddenly,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
整う,ととのう,"가지런해지다, 컨디션이 좋아지다, 이루어지다","to be prepared, to be in order, to be arranged",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
留まる,とどまる,"머물다, 머무르다, 묵다","to be fixed; to abide, to stay (in the one place)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
怒鳴る,どなる,"소리를 지르다, 고함치다, 호통치다","to shout, to yell",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
殿,どの,"~님, 후미, 최후",Mister (mostly in addressing someone on an envelope),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
飛び込む,とびこむ,"뛰어들다, 달려들다, 날아들다","to jump in, to leap in, to plunge into",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ともかく,ともかく,"어쨌든, 하여간, 여하튼","anyhow, at any rate, anyway",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
捕える,とらえる,"잡다, 파악하다, 붙잡다","to seize, to capture, to arrest",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
取り入れる,とりいれる,"안에 넣다, 거두어들이다, 받아들이다","to harvest, to take in, to adopt",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
取り消す,とりけす,"취소하다, 테이크백, 임무를 할당하다",to cancel,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
取り出す,とりだす,"꺼내다, 내놓다","to take out, to pick out",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
採る,とる,"뽑다, 채용하다","to adopt (measure, proposal); to pick (fruit)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
捕る,とる,잡다,"to take, to catch (fish)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
丼,どんぶり,"덮밥, 사발","porcelain bowl, bowl of rice with food on top",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～内,～ない,"내부, 속, 안",inside ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
内科,ないか,"내과, 내복약, 내과학전공","internist clinic, internal medicine",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
内線,ないせん,"내선, 증설전화, 속선",phone extension,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ナイロン,ナイロン,나일론,nylon,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
長～,なが～,"우두머리, 두목",long ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
仲直り,なかなおり,화해,"reconciliation, make peace with",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
長引く,ながびく,"오래 끌다, 지연되다","to be prolonged, to drag on",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
中指,なかゆび,"중지, 가운뎃손가락, 가운데손가락",middle finger,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
仲良し,なかよし,"사이가 좋음, 사이좋은 친구","intimate friend, bosom buddy",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
