question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
明確,めいかく,명확,"clear, definite",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
名刺,めいし,명함,(name) card; business card,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
名詞,めいし,"명사, 번호할당모듈, 일반공중모드",noun,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
命じる,めいじる,"명하다, 명령하다, 임명하다","to order, to command, to appoint",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
名人,めいじん,"장인, 명인","master, expert",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
命令,めいれい,"명령, 재판소 명령","order, command, decree",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
迷惑,めいわく,"귀찮음, 성가심, 괴로움","trouble, bother, annoyance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
目上,めうえ,"윗사람, 연장자",person of higher status; one's senior,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
飯,めし,밥,"meals, food",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
滅多に,めったに,"좀처럼, 거의","rarely (with neg. verb), seldom",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
メモ,メモ,메모,"memorandum, note",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
面,めん,"면, 얼굴, 탈","face, mug, surface, side or facet, corner, page",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
綿,めん,"솜, 면",cotton,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
免許,めんきょ,"면허, 법정면허, 법정 허락","license, permit, certificate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
面接,めんせつ,면접,interview,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
面倒,めんどう,"번잡하고 성가심, 돌봄, 귀찮음","trouble, attention",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
メンバー,メンバー,"멤버, 일원, 회원",member,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
申し込む,もうしこむ,"신청하다, 말하다, 제기하다","to apply for, to make an application",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
申し訳,もうしわけ,"변명, 해명","apology, excuse",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
毛布,もうふ,"모포, 담요",blanket,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
燃える,もえる,"불타다, 타다",to burn,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
目的,もくてき,목적,"purpose, goal, aim",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
目標,もくひょう,목표,"mark, objective, target",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
文字,もじ,"글자, 글씨, 문자","letter (of alphabet), character",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
もしかすると,もしかすると,"어쩌면, 아마","perhaps, maybe, by some chance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
もしも,もしも,"만약, 만약에, 만일",if,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
持ち上げる,もちあげる,"들어 올리다, 들다, 쳐들다","to raise, to lift up, to flatter",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
用いる,もちいる,"사용하다, 신경을 쓰다, 이용하다","to use, to make use of",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
もったいない,もったいない,아깝다,"wasteful; more than one deserves, unworthy of",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
尤も,もっとも,"하긴, 하기야, 그렇다고는 해도","quite right, plausible, natural",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
元,もと,"기원, 본래, 본디","origin, original; former",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
基,もと,"토대, 근본",basis,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
素,もと,"바탕, 원료",prime,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
戻す,もどす,"되돌리다, 갚다","to restore, to put back, to return",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
基づく,もとづく,"기초를 두다, 근거하다, 기초하다","to be grounded on, to be based on",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
求める,もとめる,"구하다, 바라다, 원하다","to request, to ask for; to seek, to search for",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
者,もの,"자, 것, 사람",person (same as 人 (ひと)),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
物音,ものおと,소리,sounds,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
物語,ものがたり,이야기,"tale, story, legend",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
物事,ものごと,"사물, 일","things, everything",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
燃やす,もやす,태우다,to burn,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
模様,もよう,"모양, 무늬","pattern, figure, design",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
文句,もんく,"문구, 불평",a complaint,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
やがて,やがて,"얼마 안 있어, 이윽고, 곧","before long, soon, at length",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
役,やく,"직무, 역, 직책","role, position",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
約,やく,약,"approximately, about, some",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
訳,やく,"의미, 번역, 역",translation,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
訳す,やくす,"번역하다, 옮기다",to translate,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
役割,やくわり,역할,"assigning (allotment of) parts, role, duties",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
家賃,やちん,"집세, 월세, 주택임차료",rent,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
厄介,やっかい,"귀찮음, 시중, 성가심","trouble, burden, care",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
宿,やど,"숙소, 묵을 곳","inn, lodging",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
雇う,やとう,고용하다,"to employ, to hire",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
屋根,やね,지붕,roof,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
破る,やぶる,"어기다, 부수다, 깨다",to tear; to violate; to defeat,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
破れる,やぶれる,"갈라지다, 찢어지다, 터지다","to get torn, to wear out",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
辞める,やめる,"그만두다, 사직하다",to retire,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
やや,やや,"약간, 조금, 좀","a little, partially, somewhat",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
唯一,ゆいいつ,유일,"only, sole, unique",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
勇気,ゆうき,용기,"courage, bravery, boldness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
友好,ゆうこう,우호,friendship,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
有効,ゆうこう,"유효, 부분반응, 부분응답","valid, effectual",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
優秀,ゆうしゅう,우수,"superiority, excellence",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
優勝,ゆうしょう,우승,"overall victory, championship",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
友情,ゆうじょう,"우정, 사회적관계","friendship, fellowship",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
友人,ゆうじん,친구,friend (formal),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
有能,ゆうのう,유능,"able, capable, efficient",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
郵便,ゆうびん,"우편, 스내일 메일, 달팽이메일","mail, postal service",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ユーモア,ユーモア,유머,humor,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
有利,ゆうり,유리,"advantageous, better",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
床,ゆか,"마루, 바닥, 잠자리",floor,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
愉快,ゆかい,유쾌,"pleasant, happy",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
譲る,ゆずる,"양보하다, 양도하다, 물려주다","to turn over, to assign, to hand over",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
豊か,ゆたか,"풍요로움, 풍족함, 풍부함","abundant, wealthy, plentiful, rich",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
茹でる,ゆでる,"삶다, 데치다",to boil,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
許す,ゆるす,"허락하다, 용서하다, 허용하다","to permit, to allow, to approve",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
夜,よ,밤,"evening, night",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
夜明け,よあけ,"새벽, 겹둥근무늬병","dawn, daybreak",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
酔う,よう,"취하다, 멀미하다",to get drunk,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
容易,ようい,"용이함, 용이, 쉬움","easy, simple, plain",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
容器,ようき,"그릇, 용기, 용기충전","container, vessel",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
陽気,ようき,"밝음, 날씨","season, weather, cheerfulness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
要求,ようきゅう,요구,"request, demand",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
用心,ようじん,"조심, 주의","care, precaution, caution",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
様子,ようす,"모습, 모양, 낌새","aspect, state, appearance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
要するに,ようするに,"요컨대, 요약하면, 결국","in a word, after all, in short …",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
要素,ようそ,"요소, 시그마인자, 필수원소",element,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
要点,ようてん,"요점, 골자, 줄거리","gist, main point",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
曜日,ようび,요일일,day of the week,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ヨーロッパ,ヨーロッパ,유럽,Europe,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
予期,よき,"예기, 예상","expectation, forecast",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
横切る,よこぎる,"횡단하다, 가로지르다","to cross (e.g., arms), to traverse",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
汚す,よごす,"더럽히다, 모욕하다","to pollute, to make dirty",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
予算,よさん,"예산, 부문 예산","estimate, budget",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
止す,よす,"그만두다, 멈추다, 중지하다","to cease, to give up",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
寄せる,よせる,"밀려오다, 다가오다","to collect, to gather, to put aside",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
予測,よそく,예측,"prediction, estimation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ヨット,ヨット,요트,yacht,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
夜中,よなか,"한밤중, 밤중, 밤새","midnight, dead of night",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
世の中,よのなか,"세상, 시대, 사회","society, the world",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
余分,よぶん,"여분, 나머지, 덤","extra, excess, surplus",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
予報,よほう,예보,"forecast, prediction",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
予防,よぼう,예방,"prevention, protection against",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
読み,よみ,"읽기, 읽는 법, 어의코드",reading,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
嫁,よめ,며느리,"bride, daughter-in-law",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
余裕,よゆう,"여유, 행동범위, 잉여 설비",excess; surplus,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
より,より,"~보다, 보다, 근처","twist, ply",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
因る,よる,인하다,to come from,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
喜び,よろこび,기쁨,"joy, pleasure, rejoicing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
よろしく (かん),よろしく (かん),"적당히, 적절히","best regards, please remember me",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
四,よん,"넷, 사, 네",four,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
来,らい～,"내, 래, 이래",next ~,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ライター,ライター,라이터,lighter; writer,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
楽,らく,"편안함, 안락함, 쉬움","comfort, ease",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ラケット,ラケット,라켓,racket,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
利益,りえき,"이익, 흥미를일으키다, 을위하여","profits, gains",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
理解,りかい,이해,"understanding, comprehension",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
陸,りく,"육지, 뭍","land, shore",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
利口,りこう,"영리함, 똑똑함, 요령이 좋음","clever, shrewd, bright",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
離婚,りこん,이혼,divorce,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
理想,りそう,이상,ideal,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
率,りつ,"비율, 율, 률","rate, ratio, percentage",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
留学,りゅうがく,유학,studying abroad,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
流行,りゅうこう,유행,"fashionable, fad, prevailing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
量,りょう,양,"quantity, amount",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
寮,りょう,기숙사,"hostel, dormitory",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
両替,りょうがえ,"환전, 화폐 교환","change, money exchange",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
料金,りょうきん,요금,"fee, charge, fare",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
例,れい,예,"instance, example, case",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
礼,れい,"예, 예의, 감사의 뜻",expression of gratitude; bow,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
例外,れいがい,"예외, 용도지역제예외",exception,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
礼儀,れいぎ,"예의, 예절, 버릇","manners, courtesy, etiquette",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
冷静,れいせい,냉정,"calm, coolness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
列,れつ,"행렬, 줄","queue, line, row",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
列車,れっしゃ,"열차, 기차",train (ordinary),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
レベル,レベル,"레벨, 수준",level,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
連想,れんそう,"연상, 단어연상","association (of ideas), suggestion",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
連続,れんぞく,"연속, 일련의","consecutive, continuity, continuing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
老人,ろうじん,"노인, 늙은이, 올드맨","the aged, old person",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
労働,ろうどう,노동,"labor, work",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ロケット,ロケット,로켓,"locket, rocket",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
論じる,ろんじる,"논하다, 따지다, 토론하다","to argue, to discuss",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
論争,ろんそう,논쟁,"controversy, dispute",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
論文,ろんぶん,논문,"thesis, paper",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
輪,わ,"바퀴, 송이, 륜","ring, hoop, circle",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ワイン,ワイン,"와인, 포도주",wine,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
わがまま,わがまま,"제멋대로 굶, 버릇없음, 방자함","selfishness, egoism, willfulness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
別れ,わかれ,"헤어짐, 이별, 작별","parting, separation, farewell",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
分かれる,わかれる,"갈라지다, 나뉘다, 분열되다","to branch off, to diverge from",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
脇,わき,"겨드랑이, 곁, 옆",side,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
湧く,わく,"솟다, 솟아나다","to boil, to grow hot",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
分ける,わける,"나누다, 가르다, 쪼개다","to divide, to separate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
わざと,わざと,일부러,on purpose,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
僅か,わずか,"얼마 안 되는 모양, 불과, 겨우","only, merely, a little",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
話題,わだい,화제,"topic, subject",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
笑い,わらい,웃음,"laugh, laughter, smile",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
割る,わる,"나누다, 가르다, 쪼개다","to divide, to break",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
悪口,わるくち,"욕설, 욕, 중상하다","abuse, insult",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
我々,われわれ,"우리, 저희",we,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
湾,わん,만,"bay, gulf, inlet",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
椀,わん,그릇,bowl,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
碗,わん,"그릇, 만",bowl,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
悪,あく,악,"evil, vice",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
当り,あたり,"주변, 촉감, 근처","hit, success, reaching the mark",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
アップ,アップ,"상승, 올림, 업",up,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
宛てる,あてる,에게 보내다,"to address, to put",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
アンケート,アンケート,"앙케트, 캐터필러 자동차, 의견조사","questionnaire (FRE: enquete), survey",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
異,い,다름,objection,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意,い,"마음, 뜻",will,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
医院,いいん,위원,"doctor's office (surgery), clinic",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
怒り,いかり,"노여움, 화, 성",anger,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
粋,いき,멋,"chic, style, purity",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意地,いじ,고집,"disposition, spirit, obstinacy, appetite",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
依然,いぜん,"이전, 일찍이","still, as yet",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
傷める,いためる,"볶다, 다치다, 앓다","to damage, to impair, to spoil",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
炒める,いためる,볶다,to stir-fry,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一帯,いったい,일대,"a region, the whole place",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
異動,いどう,이동,"a change, transfer",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
衣料,いりょう,의료,clothing,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
渦,うず,소용돌이,swirl,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
埋まる,うまる,"묻히다, 파묻히다, 메워지다","to be buried, to be filled",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
産む,うむ,낳다,"to give birth (v.t.), to deliver, to produce",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
縁,えん,"인연, 가장자리, 테두리","chance, tie, relationship",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
尾,お,꼬리,"tail, ridge",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
負う,おう,"지다, 업다","to bear, to owe",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
遅れ,おくれ,"늦음, 지연","delay, lag",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
教え,おしえ,가르침,"teachings, doctrine",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
驚き,おどろき,"놀람, 놀라움","surprise, astonishment, wonder",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
織る,おる,짜다,to weave,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
欠く,かく,"빠뜨리다, 결여하다","to lack, to crack",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
核,かく,핵,"nucleus, kernel",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
格,かく,격,"status, character, case",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
学歴,がくれき,학력,academic background,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
駆ける,かける,"뛰다, 달리다",to run,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
賭ける,かける,"걸다, 내기하다, 도박하다","to bet, to risk, to gamble",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
課題,かだい,"과제, 아우프가베","subject, theme, task",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
片付け,かたづけ,"정돈, 정리","tidying up, finishing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
加味,かみ,가미,"seasoning, flavoring",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
借り,かり,빌림,"borrowing, debt, loan",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
狩り,かり,사냥,hunting,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
～観,かん,관,"feeling, view",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
癌,がん,암,cancer,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
刊行,かんこう,간행,"publication, issue",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
慣行,かんこう,관행,"customary practice, habit, traditional event",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
歓声,かんせい,"함성, 환성","cheer, shout of joy",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
官僚,かんりょう,관료,"bureaucrat, bureaucracy",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
器官,きかん,기관,"organ (of body, instrument)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
季刊,きかん,계간,"quarterly (e.g., magazine)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
起源,きげん,"기원, 생성사이트","origin, beginning, rise",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
機構,きこう,기구,"mechanism, organization",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
築く,きずく,"쌓다, 이루다, 이룩하다","to build, to establish",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
規制,きせい,규제,regulation,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
丘陵,きゅうりょう,"언덕, 구릉, 코랄린",hill,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
協議,きょうぎ,"협의, 상담의","conference, discussion, negotiation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
享受,きょうじゅ,"받아들여 누림, 향수","enjoyment, being given",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
協調,きょうちょう,"협조, 협조전보, 협업","co-operation, conciliation, harmony",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
切り,きり,"단락, 한도","limits, place to leave off",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
菌,きん,금,"germ, bacterium",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
近視,きんし,"근시, 근거리 시력, 근시의",nearsightedness,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
苦,く,괴로움,"trouble, worry, difficulty",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
群,ぐん,군,group,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
刑,けい,"형벌, 형","penalty, sentence, punishment",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
経緯,けいい,경의,"sequence of events, course",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
計器,けいき,"계기, 측정 기구, 측량계기","meter, gauge",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
契機,けいき,계기,"opportunity, chance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
携帯,けいたい,"휴대, 휴대전화",carrying something; mobile telephone,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
形態,けいたい,"형태, 평면구조물, 면 구조","form, shape, figure",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
血管,けっかん,"혈관, 핏줄, 혈관혈액",blood vessel,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
決行,けっこう,결행,"doing (with resolve), carrying out (e.g., a plan)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
件,けん,"건, 사항","matter, case, item",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
減少,げんしょう,"감소, 폴 오프, 날개 실속","decrease, reduction, decline",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
公演,こうえん,공연,public performance,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
後悔,こうかい,후회,"regret, repentance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
航海,こうかい,"항해, 선원살이","sail, voyage",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
拘束,こうそく,"약속, 구속, 록업","restriction, restraint",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
荒廃,こうはい,황폐,ruin,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
降伏,こうふく,"항복, 인장 항복","capitulation, surrender, submission",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
興奮,こうふん,흥분,"excitement, stimulation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
語句,ごく,어구,"words, phrases",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
個々,ここ,"개개, 하나하나","individual, one by one",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
故人,こじん,고인,the deceased,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
小銭,こぜに,"잔돈, 거스름돈","coins, small change",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
